REVIEW_INDEX,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME,REVIEWER_NAME,HOME_COUNTRY,ATTRACTION_NAME,ATTRACTION_TYPE,ADDRESS,title_neg,title_neu,title_pos,title_compound,body_neg,body_neu,body_pos,body_compound
381336109,2016-06-10 00:00:00.000,5,Jurong Bird Park,The Bird Show is a highlight. Well organised and entertaining. Looking down on hornbills and macaws in flight is a very rare and colourful experience.,2015-08-01 00:00:00.000,Solo,2020-01-29 17:58:19.752,Peter K,Australia,Jurong Bird Park,Nature & Wildlife,"2 Jurong Hill Jurong Bird Park, Singapore 628925, Singapore",0.0,1.0,0.0,0.0,0.0,0.73,0.27,0.7506
722331552,2019-10-29 00:00:00.000,5,Short Vacation,"Take in winning views of the city skyline and beyond on the Sands SkyPark Observation Deck.._x000D_
_x000D_
Located 57 storeys up from the heart of the Marina Bay area, the Sands SkyPark Observation Deck boasts scenic views of the panoramic vistas of Marina Bay and Singaporeâ€™s world-class cityscape. Take in a birdâ€™s-eye view of Gardens by the Bay and the impressive Supertree Grove, or admire the sea view that stretches from Marina South Pier to the Singapore Strait._x000D_
_x000D_
From above, try your hand at spotting Singaporeâ€™s iconic landmarks. Look out for the capsules on the Singapore Flyer and the durian-shaped domes of the Esplanade â€“ or the Merlion statue, another major tourist attraction in Singapore. Be sure to also keep an eye out for the orange-tiled roofs of the shophouses along the Singapore River.",2019-10-01 00:00:00.000,Family,2020-01-29 13:10:03.385,imkittie,United Arab Emirates,Marina Bay Sands Skypark,Leisure & Recreation,"10 Bayfront Avenue | Level 57, Marina Bay Sands Hotel, Singapore 018956, Singapore",0.0,1.0,0.0,0.0,0.0,0.875,0.125,0.9538
364717473,2016-04-17 00:00:00.000,4,Good choice for families!,"Zoo is themed well and nice place to be with your young ones. Its a awesome place, my kid enjoyed a lot.",2016-04-01 00:00:00.000,Business,2020-01-26 13:08:02.487,Bhupeshrajan,Finland,Singapore Zoo,Nature & Wildlife,"80 Mandai Lake Road, Singapore 729826, Singapore",0.0,0.484,0.516,0.4926,0.0,0.565,0.435,0.9062
588923818,2018-06-19 00:00:00.000,5,Should have allowed twice the time,"For the past several trips to Singapore I'd wanted to go to the National Gallery. We made it this time, but thoughtlessly only allowed a couple of hours._x000D_
_x000D_
The buildings are grand, but the artwork is outstanding, the latter telling a very powerful story of southern Asia. Once you get the hang of the p[lace it's easy to navigate. And there's some real history buried in there - such as the signed letter agreeing to the separation of Malaysia and Singapore signed by Prime Ministers Lee Kuan Yew and Tunku Abdul Rahman. A wonderful piece of history.",2018-06-01 00:00:00.000,Couples,2020-01-30 13:09:32.815,pac1952,Australia,National Gallery Singapore,"Art, History & Culture","1 St. Andrew's Road #01-01 National Gallery Singapore, Singapore 178957, Singapore",0.0,1.0,0.0,0.0,0.0,0.774,0.226,0.9811
360577762,2016-04-01 00:00:00.000,5,Enjoy the ArtScience Museum new Exhibition,"ArtScience Museum, sculptured like a Lilly._x000D_
Currently there is a wonderful interactive exhibition â€œWhere Art Meets Scienceâ€, adults can enjoy the exhibits but children will love it. As the museum is not far from the Singapore flyer it makes a good days outing, walking via the Double Helix Bridge. If you follow the estuary along Olympic Walk, towards the tall skyscrapers you will come to the bay opposite Marina Bay Sands Hotel with lots of restaurants along the waters edge opposite Sands Hotel.",2016-04-01 00:00:00.000,Couples,2020-01-30 14:07:04.332,John B,United Kingdom,ArtScience Museum at Marina Bay Sands,"Art, History & Culture","10 Bayfront Avenue Marina Bay Sands, Singapore 018956, Singapore",0.0,0.61,0.39,0.4939,0.0,0.826,0.174,0.9418
374694387,2016-05-20 00:00:00.000,5,Great Botanic Garden,Botanic Garden is one of the most popular attraction in Singapore. The garden is huge and collects plenty of tropical plant species. The landscape and plants are well organized with identification information on it. The garden was clean and well maintained. This garden is very good for family and kids.,2015-09-01 00:00:00.000,Family,2020-01-26 10:04:17.843,Darnel-HDI,Indonesia,Singapore Botanic Gardens,Leisure & Recreation,"1 Cluny Road, Singapore 259 569, Singapore",0.0,0.328,0.672,0.6249,0.0,0.696,0.304,0.9499
533546723,2017-10-17 00:00:00.000,5,best free thing in Singapore,"Amazing., Mind blowing. Go at dusk, wear old clothes as you will want to grab a bench and lie back to view the light and sound show. Easy walk from the MRT",2017-10-01 00:00:00.000,Couples,2020-01-25 17:40:49.347,jan s,New Zealand,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,0.286,0.714,0.8176,0.0,0.873,0.127,0.4939
405897507,2016-08-16 00:00:00.000,5,Right for nature lovers,"If you are like me and love nature in all its forms, the National Orchid Garden offers a couple of hours of educational fun. The flowers are absolutely gorgeous and even offered me very nice ideas to construct a vertical garden back home.",2016-07-01 00:00:00.000,Couples,2020-01-29 11:02:30.774,juandgutierrez,Colombia,National Orchid Garden,Leisure & Recreation,"1 Cluny Rd | Within the Singapore Botanic Gardens, Singapore 259569, Singapore",0.0,0.469,0.531,0.5267,0.0,0.674,0.326,0.9544
415326263,2016-09-06 00:00:00.000,5,Stunning,WE caught a taxi to the Gardens by The Bay and the cost was not high. Wow what a place the cost was Two conservatories $28 Sing. and Skyway $8 Sing. We walked through the Flower Dome First and what a display of different Countries Flora. It was wonderful. We then walked through the Cloud Forest with the waterfall and then the mist. From there we went to the OCBC Skyway as the sun set the lights came on with a dazzaling display. Then a rhapsody of music and the lights were in time with the music. We walked away from the gardens with wonderful memories.,2016-09-01 00:00:00.000,Family,2020-01-25 15:57:56.954,Mr. Mario C,Australia,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,0.0,1.0,0.3818,0.028,0.903,0.068,0.6517
390873078,2016-07-10 00:00:00.000,4,Fantastic,Great to walk around but can get very crowded. Lovely scenery and facilities. Close to all the shops and MRT access is easy.,2016-07-01 00:00:00.000,Family,2020-01-25 16:06:21.634,Luvholis,Australia,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,0.0,1.0,0.5574,0.0,0.625,0.375,0.9188
369520745,2016-05-02 00:00:00.000,4,White Gothic Landmark,"No lover of cathedrals can visit Singapore without visiting St Andrew's. Set in its own city block and surrounded by trees, it stands out as a white beacon. In fact, the exterior with its many towers and expansive transepts is probably more impressive than the interior. Coming inside, it is a surprise that the transepts make no appearance in the worship space. However the sanctuary area is very pleasant, and I enjoy the West window of the Four Evangelists. I understand that this cathedral goes back to the early beginnings of Singapore.",2016-05-01 00:00:00.000,Couples,2020-01-31 17:39:33.418,Paul S,Australia,St Andrew's Cathedral,"Art, History & Culture","11 St. Andrew's Road St. Andrew's Cathedral, Singapore 178959, Singapore",0.0,0.606,0.394,0.0772,0.069,0.752,0.178,0.9091
668176124,2019-04-22 00:00:00.000,4,Relaxing,"A piece of green heaven in the center of just Singapore, and definitely a better walk compared to the usually very crowded East Coast Park. I started walking from Kent Ridge Park and it was indeed a nice, and peaceful one. You can get to experience the secondary forests of Singapore and know a bit more about the WW II history of Singapore.",2019-04-01 00:00:00.000,Friends,2020-01-30 05:28:39.047,Raindance66,Singapore,The Southern Ridges,Nature & Wildlife,"Alexandra Road | Mount Faber Park; Telok Blangah Hill Park; or Kent Ridge Park, Singapore 099203, Singapore",0.0,0.0,1.0,0.4939,0.0,0.781,0.219,0.9313
401645653,2016-08-05 00:00:00.000,5,lovely greenspace in the middle of the city,"plenty to see here in the gardens, amazing array of plants and attractions could easily spend a day meandering around, food onsite, toilets etc, also lots of lovely places to lie around and soak up the sun",2015-10-01 00:00:00.000,Couples,2020-01-26 10:43:37.407,sharyn5055,Australia,Singapore Botanic Gardens,Leisure & Recreation,"1 Cluny Road, Singapore 259 569, Singapore",0.0,0.648,0.352,0.5859,0.0,0.714,0.286,0.9153
572150388,2018-04-09 00:00:00.000,3,Old Indian temple,"Visiting here have remove shoes,they have sarongs and scarfs if you not dressed appropriately,if you want take photos inside you need a photo pass",2018-04-01 00:00:00.000,Solo,2020-01-31 17:31:01.059,Flitz8,South Africa,Sri Mariamman Temple,"Art, History & Culture","244 South Bridge Road Sri Mariamman Temple, Singapore 058793, Singapore",0.0,1.0,0.0,0.0,0.0,0.944,0.056,0.0772
456686865,2017-02-02 00:00:00.000,4,Chinese new year,"We visited China town around Chinese new year and it was great experience as it was packed with visitors. I loved the decorations, the traditional festive food and all the whole atmosphere.",2017-02-01 00:00:00.000,Couples,2020-01-30 12:20:01.288,Margarita K,Singapore,Chinatown,Precinct & Street,"Crot | Trengganu, Singapore 048942, Singapore",0.0,1.0,0.0,0.0,0.0,0.718,0.282,0.9001
420423407,2016-09-20 00:00:00.000,4,A nice walk,"We found this to be a nice walk around the Bay but shopping is expensive. I advise to walk slow and take it all in as it's a big area. A very good spot for photos. We ended up catching a Double Decker bus went to Harbourfront. From Marina Bay,there are lots of buses to catch to see he sights which I suggest. We didn't get to see it all but will be back next year to finish what we didn't get to see. It is worth the time to see except that the Merrion is disapointing.",2016-08-01 00:00:00.000,Couples,2020-01-29 23:17:52.137,trevorn429,Australia,Marina Bay,Precinct & Street,"Marina Boulevard, Singapore 018980, Singapore",0.0,0.263,0.737,0.4215,0.0,0.912,0.088,0.8196
338437846,2016-01-08 00:00:00.000,5,Great,"Really amazing il never done. You see Marina Bay Sand, Garden by the Bay. You can take lot of picture. Really fun.",2015-12-01 00:00:00.000,Family,2020-01-28 11:46:47.382,carrcecil,France,Singapore Flyer,Leisure & Recreation,"30 Raffles Avenue, Singapore 039803, Singapore",0.0,0.0,1.0,0.6249,0.0,0.722,0.278,0.8265
609692897,2018-08-24 00:00:00.000,5,An excellent visit,"It was the most interesting and well spend Friday, that me and my girl won't forget. A day where all animal imagination come true. Feeding the elephants and donkey.. The animal shows... Is not to be missed",2018-08-01 00:00:00.000,Family,2020-01-26 11:42:41.939,farlishanyaz,Singapore,Singapore Zoo,Nature & Wildlife,"80 Mandai Lake Road, Singapore 729826, Singapore",0.0,0.351,0.649,0.5719,0.0,0.726,0.274,0.8661
576743254,2018-04-30 00:00:00.000,3,Tulip Mania,It fell a bit short of my expectations as last years Tulip mania for far far better than this one. This seems to have been hurriedly put together as we could see bulbs at places too.,2018-04-01 00:00:00.000,Family,2020-01-25 15:03:21.916,Nagpal618,India,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,1.0,0.0,0.0,0.0,0.921,0.079,0.4404
526652536,2017-09-23 00:00:00.000,5,Amazing view of Singapore,We stayed at the hotel so we could go to Skypark for free It is amazing view of the city. But I recommend it only at nights. The magic is coming on night hoursâ¤ï¸,2017-09-01 00:00:00.000,Couples,2020-01-29 13:47:37.601,274anatm,Israel,Marina Bay Sands Skypark,Leisure & Recreation,"10 Bayfront Avenue | Level 57, Marina Bay Sands Hotel, Singapore 018956, Singapore",0.0,0.441,0.559,0.5859,0.0,0.758,0.242,0.8625
396426096,2016-07-25 00:00:00.000,5,"Don't need to fly to Japan and enjoy Sakura blossom, likewise to Holland for Tulip.","A place to get lost in Beautiful Flowers and plants with ""cool"" environment. Takes lots of photos with flowers from different parts of the world.",2016-07-01 00:00:00.000,Couples,2020-01-25 18:40:35.340,Henrysk_1028,Singapore,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,0.814,0.186,0.4939,0.082,0.78,0.138,0.3818
636591023,2018-11-30 00:00:00.000,5,Highly recommend,"I would definitely recommend this skyway. You can great take pictures and it costs 8SGD per adult and children between the age 3-12 itâ€™s 5SGD._x000D_
You get great views of the Marina Bay sands hotel and of the park._x000D_
Itâ€™s quite high up so anybody with a fear of heights should avoid._x000D_
If itâ€™s raining they tend to stop entry into the skyway until the weather becomes better.",2018-11-01 00:00:00.000,Couples,2020-01-30 05:42:36.470,mo_aiguille,United Kingdom,OCBC Skyway,Leisure & Recreation,"18 Marina Gardens Drive Gardens By the Bay | Gardens by the Bay, Singapore 018953, Singapore",0.0,0.264,0.736,0.4201,0.07,0.729,0.201,0.8919
462840146,2017-02-26 00:00:00.000,4,Stroll through a Chinese and Japanese Garden,"A very large garden with various focal points, Zodiac, Trees, Bonsai, Pagodas, Bridges. If you look carefully near water you may be lucky enough to see crocadile size water monitors.",2017-02-01 00:00:00.000,Family,2020-01-30 05:46:21.209,John B,United Kingdom,Chinese and Japanese Gardens,Leisure & Recreation,"1 Chinese Garden Road Chinese Garden, Singapore 619795, Singapore",0.0,1.0,0.0,0.0,0.0,0.863,0.137,0.5106
389910367,2016-07-07 00:00:00.000,3,A walk on the high side,"We were recommended to check out the nature trail with tree top walk on our recent visit to singapore. We took a cab to the reservoir and stocked up on drinks and something to eat before setting off on the 11km trail. Half way round would be the tree top walk which we were told was a must. Unfortunately, as it turned out, can honestly say it wasnÂ´t. Massively over rated. Queues were rather long to go across the bridge as they only allow 30 on at a time, so if there is a relatively long line dont bother. Its up high but doesnÂ´t really add much. The monkeys that are around are far more entertaining as they search for food, some being rather bold and actually taking things from peoples back packs._x000D_
Overal everythng was pleasant enough walking through the forest/jungle with the wildlife all around and the reseervoir being well looked after with plenty of fish and wildlife._x000D_
Be careful when walking or those who are mad enough to run in the humidity the ground under foot is very uneven with lots of bricks and rocks that can turn an ankle so take it easy. If planning to go with small children and are going to use a buggy there are plenty of steps to walk up and down after the tree top walk._x000D_
Was a good work out and we did enjoy the walk but it isnÂ´t as good as we were told. So if you have a spare afternoon and want the exercise then its worth it but wouldnt make a huge effort about it.",2016-07-01 00:00:00.000,Family,2020-01-29 23:44:21.657,Scandicsaint,Sweden,MacRitchie Nature Trail,Nature & Wildlife,"MacRitchie Reservoir Park, Singapore 298717, Singapore",0.0,1.0,0.0,0.0,0.028,0.809,0.162,0.9879
576166100,2018-04-28 00:00:00.000,3,Nice but not great,"This is optional when visiting the Gardens in the bay, good views but if you are thinking of going on the Singapore Flyer or the observation deck at Marina Bay Sands these offer far better views._x000D_
You are only allowed 15 minutes to walk round (its a one way system) but we did it in much less time.",2018-04-01 00:00:00.000,Couples,2020-01-30 05:42:53.412,376gordonh,United Kingdom,OCBC Skyway,Leisure & Recreation,"18 Marina Gardens Drive Gardens By the Bay | Gardens by the Bay, Singapore 018953, Singapore",0.532,0.24,0.228,-0.5486,0.0,0.905,0.095,0.7003
641754410,2018-12-27 00:00:00.000,4,3 in 1,"3 major parts of GBTB - flower dome, cloud forest, supertree grove. All unique and creative. The dome lobby changes with the season, and the supretrees have seasonal activities too",2018-12-01 00:00:00.000,Friends,2020-01-25 20:07:52.666,bcheong,Thailand,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,1.0,0.0,0.0,0.0,0.867,0.133,0.4588
420655812,2016-09-21 00:00:00.000,5,Amazing. Must See.,"You've got to go, buy a ticket to both the cloud and the flower dome, it's so worth it. Afterwards, head up to the top of the Marina Bay Sands SkyBar and have a cocktail. The views are as exceptional as the Sky Deck one level lower and you don't have to pay for entry...",2016-09-01 00:00:00.000,Couples,2020-01-29 12:34:04.688,natasha p,Australia,Cloud Forest,Leisure & Recreation,"18 Marina Gardens Drive | 18 Marina Gardens Drive, Singapore 018953, Singapore",0.0,0.345,0.655,0.5859,0.039,0.863,0.098,0.3372
664404472,2019-04-07 00:00:00.000,5,Unique,"Flower dome is really wonderful , themes if different regions like Asia, Australia, America,Africa with Hybrid Flowers/Trees make even 2 hrs insufficient. Cloud Forest is amazing needs another 2 hrs and sight of endangered insectivorous plants is a visual delight for children.",2019-04-01 00:00:00.000,Family,2020-01-25 14:39:06.695,manojannat,India,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,1.0,0.0,0.0,0.0,0.705,0.295,0.9348
505282231,2017-07-25 00:00:00.000,5,Beautiful green oasis with a fascinating history,"If you want to escape the hustle and bustle of Singapore by getting back to nature or if you're a history buff, then Fort Canning Park is the place to visit. The park is situated on a steep hill immediately behind Clarke Quay, so is very central and easy to get to. It's a reasonable size and some paths have a steep incline, which may be challenging for anyone with mobility issues. My overall impression was of green lawns, lush plants and lots of trees. There are also some impressive historical buildings dotted around the park as well as the WWII underground military operations bunker, now known as the BattleBox Museum, which is well worth a visit to do the highly informative 1 hr guided tour. Guided or self-guided trails through the park range from 0.6-2km in length.",2017-07-01 00:00:00.000,Family,2020-01-30 09:32:37.976,Bron R,Australia,Fort Canning Park,Leisure & Recreation,"River Valley Rd, Singapore 179038, Singapore",0.0,0.351,0.649,0.8126,0.0,0.866,0.134,0.9333
341112632,2016-01-19 00:00:00.000,5,Spend a day at the zoo,Lovely walking and if you get tired can buy a bus ticket. Enjoy the scenery and beautiful exhibits and animals. Many places to get refreshments along the way.,2016-01-01 00:00:00.000,Family,2020-01-26 12:26:33.868,miukoistinen,Singapore,Singapore Zoo,Nature & Wildlife,"80 Mandai Lake Road, Singapore 729826, Singapore",0.0,1.0,0.0,0.0,0.079,0.625,0.296,0.8402
468517285,2017-03-19 00:00:00.000,5,The Best Views of Singapore Skyline,The Helix Bridge is a great walking attraction in Singapore that offers fantastic views. The views of the bay with the Singapore skyline make this a perfect photo spot. Try to walk across when touring Singapore!,2017-02-01 00:00:00.000,Family,2020-01-30 05:53:52.548,cjkranz,United States,The Helix Bridge,"Art, History & Culture","Linking between Marina Bay and Marina Centre, Singapore 038981, Singapore",0.0,0.543,0.457,0.6369,0.0,0.661,0.339,0.9466
368785290,2016-04-29 00:00:00.000,5,Must visit !!,"Awesome place to visit! it just feels wow, when you enter this place. DONT MISS! Worth the dollars spent!",2015-05-01 00:00:00.000,Friends,2020-01-29 13:07:48.820,shakthishivas,Singapore,Cloud Forest,Leisure & Recreation,"18 Marina Gardens Drive | 18 Marina Gardens Drive, Singapore 018953, Singapore",0.0,1.0,0.0,0.0,0.061,0.547,0.392,0.8778
448544445,2017-01-02 00:00:00.000,5,"Fantastic, outstanding views of Singapore!!!","If you are only in Singapore for a day or so, or even a week. You must go and see the Gardens by the bay, however, I personally would recommend you don't need to buy any tickets._x000D_
_x000D_
The Groves - which are the main attraction you can actually access without entering into the park._x000D_
_x000D_
Inside the park is the conservatories of; Cloud forest and Flower Dome which are just conservatories full of plants, not as interesting as I thought._x000D_
_x000D_
Instead you must book to do the walk way around the super groves as that is a must._x000D_
_x000D_
If you are on a budget however save the Â£30 and just get a cap to the gardens - you can take photos and enjoy them without spending a penny!!!",2017-01-01 00:00:00.000,Couples,2020-01-25 18:20:20.591,Foodie999999999,United Kingdom,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,0.261,0.739,0.8582,0.017,0.859,0.125,0.9373
453904700,2017-01-22 00:00:00.000,5,Nice lights,The bridge is unique ans has lighting and design representing the double helix. Great views. Leads to the Marina Bay shopping mall and food court. You can also walk to the Gardnes by the Bayor the Sands hotel from here.,2017-01-01 00:00:00.000,Family,2020-01-30 05:54:07.855,vicees,Australia,The Helix Bridge,"Art, History & Culture","Linking between Marina Bay and Marina Centre, Singapore 038981, Singapore",0.0,0.263,0.737,0.4215,0.0,0.905,0.095,0.6249
473180568,2017-04-06 00:00:00.000,5,A great (wet) day at river safari,"It was a rainy day throughout our visit here but with the covered walkway it wasn't too much of a problem. We still enjoyed ourselves thoroughly with many great exhibitions of exotic fresh water animals. The red panda was not in the mood for an audience while we only managed to see Kai Kai the panda for less than 5 minutes._x000D_
_x000D_
Our favorites were the manatees, giant Mekong catfish and sturgeons. Keep an eye out for the baby manatee - too cute!_x000D_
_x000D_
It seems there were some boat rides and cruises but with the downpour we didn't manage to go on any._x000D_
_x000D_
In general the place is great - things in great condition, clear and well kept tanks and aquariums, animals in plain sight (mostly)._x000D_
_x000D_
The bathroom is definitely one of the cleanest and most beautiful with garden and natural light source incorporated.",2017-04-01 00:00:00.000,Friends,2020-01-30 04:04:00.544,mayooo87,Malaysia,River Safari,Nature & Wildlife,"80 Mandai Lake Road Singapore Zoological Gardens, Singapore 729826, Singapore",0.0,0.549,0.451,0.6249,0.026,0.709,0.265,0.9937
417895115,2016-09-13 00:00:00.000,5,My Most Favorite Place in Singapore,5-story waterfall. 7-story tower. Epiphytes everywhere. Climate controlled and misty. This is my not-so-secret spot to visit when the heat and humidity drive me crazy. Be sure to take a camera and even take pictures of things inside and outside of the dome.,2016-06-01 00:00:00.000,Couples,2020-01-29 12:34:21.844,ryb0l0v,United States,Cloud Forest,Leisure & Recreation,"18 Marina Gardens Drive | 18 Marina Gardens Drive, Singapore 018953, Singapore",0.0,0.603,0.397,0.5095,0.054,0.895,0.051,-0.0258
353740896,2016-03-08 00:00:00.000,3,expensive shopping area,"compared to the mile road in chicago, orchard road is similar apart from their shops are all located in the buildings instead of ""on its own""",2016-03-01 00:00:00.000,Family,2020-01-30 02:40:32.434,d0n1985,United States,Orchard Road,Precinct & Street,"Singapore, Singapore",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
337873155,2016-01-06 00:00:00.000,5,Nice to wander along,The Waterfront Promenade is also one of the best walks to take in the late afternoon or early evening.,2015-12-01 00:00:00.000,Family,2020-01-30 06:24:12.542,GMK42,Switzerland,Waterfront Promenade,Leisure & Recreation,"Singapore, Singapore",0.0,0.517,0.483,0.4215,0.0,0.811,0.189,0.6369
658152120,2019-03-13 00:00:00.000,4,Shop and bargain,Great place to buy souvenirs for your friends and family. Also a good place for eating some cheap food.,2018-10-01 00:00:00.000,Friends,2020-01-30 12:51:01.600,Anubhav J,India,Chinatown,Precinct & Street,"Crot | Trengganu, Singapore 048942, Singapore",0.0,0.526,0.474,0.2023,0.0,0.598,0.402,0.8779
388732903,2016-07-03 00:00:00.000,5,Again: Wow!,We went for a walk along the promenade to see the Merlion and get something to eat! It was just lovely and even the tourists did not really matter as the size of everything is just gigantic.,2016-06-01 00:00:00.000,Family,2020-01-30 06:22:59.873,GermanCoastgirl,Germany,Waterfront Promenade,Leisure & Recreation,"Singapore, Singapore",0.0,0.196,0.804,0.6239,0.033,0.863,0.104,0.586
569164958,2018-03-28 00:00:00.000,5,Magical,"Very interesting any to spend a couple of hours wh8le visiting the harbour area. There are two domes to look in, one has a tropical rainforest to it with an amazing high indoor waterfall. You gradually make your way up to the top of the domes that give stunning views. Lots of tropical plants to see which would be of great interest to green fingered visitors.",2017-11-01 00:00:00.000,Family,2020-01-25 15:06:38.038,ChairmanRichB,United Kingdom,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,1.0,0.0,0.0,0.0,0.76,0.24,0.9538
550062774,2017-12-30 00:00:00.000,5,Excellent views,"Fabulous way to see Singapore. On our visit the weather was clear so we got a clear view of Singapore, the bay area, Clarke quay etc. The ride takes approx 30mins so it isn't rushed with plenty of time to take some photo's and take in the scenery. Even though I've labelled this for young families, it is suitable for all ages and capabilities with plenty of room in the capsules for a wheelchair.",2017-10-01 00:00:00.000,Family,2020-01-28 11:26:16.762,34MarkR,Australia,Singapore Flyer,Leisure & Recreation,"30 Raffles Avenue, Singapore 039803, Singapore",0.0,0.213,0.787,0.5719,0.0,0.889,0.111,0.8225
667429103,2019-04-18 00:00:00.000,2,Too busy and didn't manage to do much,"So I contemplated booking a visit to the Night Safari online which was a smooth transaction. Not an easy place to get to though but once I got there I stood in line like everyone else for 1.5 hrs to get to the Night safari. This already ate into the time to see anything else. The night safari ride was ok, probably best for the kids and saw possibly 45% of the animals. By the time I got back most if not all shows were booked or not running anymore so I headed back to the bus. Very expensive night that proved not worth it. Very dissapointed. Tickets should be limited as the attraction cannot cope with the volume of tickets sold in its current state.",2019-03-01 00:00:00.000,Solo,2020-01-30 15:42:41.344,fino4u,United Kingdom,Night Safari,Nature & Wildlife,"80 Mandai Lake Road, Singapore 729826, Singapore",0.0,1.0,0.0,0.0,0.045,0.836,0.118,0.9152
562296053,2018-02-23 00:00:00.000,5,Really interesting and magical,"My children loved it, full of beautiful plants and flowers. The indoor waterfall is amazing. At 2:00pm it even rains. For a snack we had delicious steamed buns sold outside the entrance opposite the entrance to the cloud forest they were amazing!!!!",2018-02-01 00:00:00.000,Family,2020-01-29 11:40:42.399,FlindersFamily1,United Kingdom,Cloud Forest,Leisure & Recreation,"18 Marina Gardens Drive | 18 Marina Gardens Drive, Singapore 018953, Singapore",0.0,0.501,0.499,0.4576,0.0,0.692,0.308,0.955
392946428,2016-07-15 00:00:00.000,4,Worth a visit and better with a night stroll to walk off your food!,"It is an expensive tourist attraction, and it is quite successfully done. I found it quite interesting about the twist of the structure and its clever use of fine mesh, which gives sufficient shading. The viewing platforms/balconies are a bit mundane though.",2016-07-01 00:00:00.000,Business,2020-01-30 06:07:20.295,JohnLewisMaker,United Kingdom,The Helix Bridge,"Art, History & Culture","Linking between Marina Bay and Marina Centre, Singapore 038981, Singapore",0.0,0.663,0.337,0.6239,0.0,0.71,0.29,0.9229
584714134,2018-06-03 00:00:00.000,5,"GREAT TIME TO WALK AND TO ENJOY WATERFRONT PROMENADE, MAY 2018.","During a 6 nights stay in Marina Bay Sands Hotel and 2 nights in Mandarin Oriental Hotel, I took the opportunity to walk several times along Waterfront Promenade. The most interesting parts are Helix Bridge, Merlion Statue (the big and the small one), the view on Marina Bay Sands Hotel and river cruise boats. It is really nice to do it by night, as the colors and light show in the evening are really of high quality and relaxing. Expect many people all around as this place is very touristic and many people like to make selfies all around the place._x000D_
Be aware of potential thunderstorms, which can start very fast and be very strong for a while. Try the river cruise also, which will give you the opportunity to see with different views of all the area. Last thing, the price for food in this area are very high compare with food price in Chinatown or in Little India._x000D_
I will soon add some photos to my review, for you to see what I'm talking about._x000D_
_x000D_
otterboris_x000D_
_x000D_
#wherethehellisboris",2018-05-01 00:00:00.000,Couples,2020-01-30 06:26:40.023,otterboris,Switzerland,Waterfront Promenade,Leisure & Recreation,"Singapore, Singapore",0.0,0.507,0.493,0.8679,0.0,0.889,0.111,0.9637
628906547,2018-10-27 00:00:00.000,5,Great restaurant variety,Clarke Quay is an interesting collection of restaurants and bars along the river. You can find almost any kind of food you are looking for along with live music. Several restaurants have very pleasant seating along the river for a nice evening meal. It is over priced but the ambiance is what you are paying for.,2018-09-01 00:00:00.000,Family,2020-01-30 01:17:05.785,ecmenendez,United States,Clarke Quay,Precinct & Street,"3 River Valley Road Clarke Quay | Nearest Train Stattion: NE5 Clarke Quay MRT and DT20 Fort Canning Station, Singapore 179019, Singapore",0.0,0.328,0.672,0.6249,0.0,0.896,0.104,0.6183
341358761,2016-01-20 00:00:00.000,5,Something you will never see again,This is a must to visit while in Singapore it is quite breathtaking.Book your tickets on line it will save you time when you get the as there is a lot to see.,2015-11-01 00:00:00.000,Couples,2020-01-29 12:42:05.606,Janet106,United Kingdom,Cloud Forest,Leisure & Recreation,"18 Marina Gardens Drive | 18 Marina Gardens Drive, Singapore 018953, Singapore",0.0,1.0,0.0,0.0,0.0,0.904,0.096,0.4939
384266474,2016-06-20 00:00:00.000,4,"Nice, would go back.","Very nice. Enjoy about 10-15 minute walk to the park. Nice gardens great waterfall exhibit, lots of walking even with shuttle service.",2016-06-01 00:00:00.000,Couples,2020-01-25 18:44:04.630,227douglasr,United States,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,0.517,0.483,0.4215,0.0,0.572,0.428,0.9256
